"feature_id_full","feature_id","feature_mz","feature_rt","Pt_vs_wt_p_value","Pt_vs_wt_p_value_minus_log10","Pt_vs_wt_fold_change","Pt_vs_wt_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"556_147.07_6.1",556,147.065161571362,6.0595074,0.0137409121717892,1.86198443627026,0.729741560905936,-0.454542473105765,"Carbohydrates","Saccharides","Monosaccharides",NA,NA,NA,"[CH]C(C(C(C(CO)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H12O5/c1-3(8)5(10)6(11)4(9)2-7/h1,3-11H,2H2","ZRQKZUXZTAJPFH"
"529_528.32_5.7",529,528.316104007711,5.7040253,0.0137672792785103,1.86115187754095,0.802046463011796,-0.318242279634766,"Amino acids and Peptides","Oligopeptides","Tripeptides","(2S)-N-(3-amino-1-cyclobutyl-2,3-dioxopropyl)-3-[(2S)-2-(tert-butylcarbamoylamino)-3,3-dimethylbutanoyl]-6,6-dimethyl-3-azabicyclo[3.1.0]hexane-2-carboxamide",NA,NA,"CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(C3CCC3)C(=O)C(=O)N)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H43N5O5/c1-24(2,3)19(29-23(36)30-25(4,5)6)22(35)31-12-14-15(26(14,7)8)17(31)21(34)28-16(13-10-9-11-13)18(32)20(27)33/h13-17,19H,9-12H2,1-8H3,(H2,27,33)(H,28,34)(H2,29,30,36)","LIVZWBUJKWXSLM"
"691_367.12_6.8",691,367.1211165921,6.757423,0.0139753702906665,1.85463667624564,0.820968451700154,-0.28460131192234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284_463.29_3.2",284,463.291794150262,3.210394,0.0142695969387397,1.84558829386177,0.808251798594521,-0.307123282117804,"Amino acids and Peptides","Oligopeptides","Tripeptides","Ac-Leu-Val-Tyr(Me)-NHMe",NA,NA,"CC(C)CC(C(=O)NC(C(C)C)C(=O)NC(CC1=CC=C(C=C1)OC)C(=O)NC)NC(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C24H38N4O5/c1-14(2)12-19(26-16(5)29)23(31)28-21(15(3)4)24(32)27-20(22(30)25-6)13-17-8-10-18(33-7)11-9-17/h8-11,14-15,19-21H,12-13H2,1-7H3,(H,25,30)(H,26,29)(H,27,32)(H,28,31)","VNJPVZDNYNTHAV"
"56_871.57_0.5",56,871.57307057985,0.50017726,0.0144219009391259,1.84097749183838,1.24239373491379,0.313122459699737,"Alkaloids","Tryptophan alkaloids","Pyrrole alkaloids",NA,NA,"C=CC1=C(C)C2=NC1=CC1=NC(=Cc3[nH]c4c(c3C)=C(O)C(C(=O)OC)C=4C3=NC(=C2)C(C)C3CCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C(CC)=C1C","CCC1=C(C2=NC1=CC3=C(C4=C(C(C(=C5C(C(C(=CC6=NC(=C2)C(=C6C)C=C)N5)C)CCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C4=N3)C(=O)OC)O)C)C",NA,NA,NA,NA,"REFBLEJUPUPWLM","InChI=1S/C55H74N4O5/c1-13-39-35(8)42-28-44-37(10)41(24-25-48(60)64-27-26-34(7)23-17-22-33(6)21-16-20-32(5)19-15-18-31(3)4)52(58-44)50-51(55(62)63-12)54(61)49-38(11)45(59-53(49)50)30-47-40(14-2)36(9)43(57-47)29-46(39)56-42/h13,26,28-33,37,41,51,59,61H,1,14-25,27H2,2-12H3","REFBLEJUPUPWLM-UHFFFAOYSA-N","InChI=1S/C55H74N4O5/c1-13-39-35(8)42-28-44-37(10)41(24-25-48(60)64-27-26-34(7)23-17-22-33(6)21-16-20-32(5)19-15-18-31(3)4)52(58-44)50-51(55(62)63-12)54(61)49-38(11)45(59-53(49)50)30-47-40(14-2)36(9)43(57-47)29-46(39)56-42/h13,26,28-33,37,41,51,58,61H,1,14-25,27H2,2-12H3","FDHFJXKRMIVNCQ"
"384_391.12_4.1",384,391.120072968942,4.1498113,0.0149989130767683,1.82394021173533,0.776647906928784,-0.364667393362216,"Amino acids and Peptides","Small peptides","Aminoacids","1,8,11,18-Tetraoxa-4lambda6,15lambda6-dithia-5,14-diazacycloicosane 4,4,15,15-tetraoxide","CNc1nc(C)c(-c2nc(Nc3cc(S(N)(=O)=O)ccc3)ncc2F)s1",NA,"C1COCCOCCNS(=O)(=O)CCOCCOCCS(=O)(=O)N1","InChI=1S/C15H15FN6O2S2/c1-8-13(25-15(18-2)20-8)12-11(16)7-19-14(22-12)21-9-4-3-5-10(6-9)26(17,23)24/h3-7H,1-2H3,(H,18,20)(H2,17,23,24)(H,19,21,22)","GAIOPWBQKZMUNO-UHFFFAOYSA-N","GAIOPWBQKZMUNO-UHFFFAOYSA-N","GAIOPWBQKZMUNO",NA,NA,NA,"InChI=1S/C12H26N2O8S2/c15-23(16)11-9-21-7-8-22-10-12-24(17,18)14-2-4-20-6-5-19-3-1-13-23/h13-14H,1-12H2","UEXZYFFMPLFIAI"
"574_639.38_6.4",574,639.384551029622,6.373376,0.0152466730291115,1.81682491321757,0.811375003711232,-0.301559237225266,"Amino acids and Peptides","Oligopeptides","Linear peptides","15-[(4-hydroxyphenyl)methyl]-12-(3-methylbutan-2-yl)-6-(2-methylpropyl)-9-(propan-2-yl)-icosahydropyrrolo[1,2-a]1,4,7,10,13,16-hexaazacyclooctadecane-1,4,7,10,13,16-hexone",NA,NA,"CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NCC(=O)N1)CC3=CC=C(C=C3)O)C(C)C(C)C)C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C34H52N6O7/c1-18(2)15-24-30(43)38-28(20(5)6)32(45)39-29(21(7)19(3)4)33(46)37-25(16-22-10-12-23(41)13-11-22)34(47)40-14-8-9-26(40)31(44)35-17-27(42)36-24/h10-13,18-21,24-26,28-29,41H,8-9,14-17H2,1-7H3,(H,35,44)(H,36,42)(H,37,46)(H,38,43)(H,39,45)","LFELFTJBYYSIJD"
"222_155.12_1.9",222,155.117842261347,1.8672887,0.0157909662440483,1.80159129484165,0.819663528810202,-0.286896288737904,"Fatty acids","Fatty amides","Aminoacids","1-[4-(2-hydroxyethyl)-1-piperazinyl]Ethanone",NA,NA,"CC(=O)N1CCN(CC1)CCO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H16N2O2/c1-8(12)10-4-2-9(3-5-10)6-7-11/h11H,2-7H2,1H3","MRGOMLFEVPNISR"
"452_166.08_4.9",452,166.079068866774,4.868917,0.0157914374357654,1.80157833598236,0.813083276708355,-0.29852497291746,NA,NA,NA,NA,"C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O",NA,NA,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1",NA,"FBPFZTCFMRRESA-KVTDHHQDSA-N","FBPFZTCFMRRESA",NA,NA,NA,NA,NA
"567_367.12_6.2",567,367.121099598749,6.21305,0.016857908821223,1.77319629944617,0.817059372547646,-0.291487177632909,"Carbohydrates","Saccharides","Disaccharides","5-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}hexane-1,2,3,4,6-pentol",NA,"COc1ccc([C@@H]2COc3cc(O)ccc3[C@H]2O)c(O)c1","C(C1C(C(C(C(O1)OC(CO)C(C(C(CO)O)O)O)O)O)O)O",NA,NA,NA,NA,"YZBBUYKPTHDZHF","InChI=1S/C16H16O5/c1-20-10-3-5-11(14(18)7-10)13-8-21-15-6-9(17)2-4-12(15)16(13)19/h2-7,13,16-19H,8H2,1H3/t13-,16+/m0/s1","YZBBUYKPTHDZHF-XJKSGUPXSA-N","InChI=1S/C12H24O11/c13-1-4(16)7(17)8(18)5(2-14)22-12-11(21)10(20)9(19)6(3-15)23-12/h4-21H,1-3H2","LSRAJKPAPWYOQO"
"577_484.2_6.4",577,484.200400372778,6.432803,0.0171204576290635,1.76648463083172,0.767566450316458,-0.381636440962013,"Carbohydrates","Aminosugars and aminoglycosides","Aminoglycosides",NA,NA,NA,"CC(C(=O)NC(CCC(=O)[O-])C(=O)NCC(CCC(C(=O)O)N)C(=O)NC(C)C(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C18H31N5O9/c1-8(19)14(26)23-12(5-6-13(24)25)16(28)21-7-10(3-4-11(20)18(31)32)15(27)22-9(2)17(29)30/h8-12H,3-7,19-20H2,1-2H3,(H,21,28)(H,22,27)(H,23,26)(H,24,25)(H,29,30)(H,31,32)/p-1","CKDFIMYSHASPFZ"
"667_759.27_6.6",667,759.267737580319,6.6413755,0.0175682380010699,1.75527179370022,1.33313290235081,0.414820612388469,"Carbohydrates","Nucleosides","Pyrimidine nucleosides","Streptovirudin A1",NA,NA,"CC(C)CC=CC(=O)NC1C(C(C(OC1OC2C(C(C(C(O2)CO)O)O)NC(=O)C)CC(C3C(C(C(O3)N4CCC(=O)NC4=O)O)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C30H48N4O16/c1-11(2)5-4-6-16(38)32-19-23(43)20(40)14(47-29(19)50-28-18(31-12(3)36)22(42)21(41)15(10-35)48-28)9-13(37)26-24(44)25(45)27(49-26)34-8-7-17(39)33-30(34)46/h4,6,11,13-15,18-29,35,37,40-45H,5,7-10H2,1-3H3,(H,31,36)(H,32,38)(H,33,39,46)","VFVPUOZOQGGMBI"
"302_217.15_3.7",302,217.154772996122,3.714289,0.0210349629376401,1.67705824884749,1.32363858177337,0.404509249439032,"Amino acids and Peptides","Small peptides","Aminoacids","Unii-Q2L6gjl8MX",NA,NA,"C1CCC(CC1)(CC(=O)N)CC(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H17NO3/c11-8(12)6-10(7-9(13)14)4-2-1-3-5-10/h1-7H2,(H2,11,12)(H,13,14)","QJGSJXLCJRXTRY"
"153_172.1_0.8",153,172.096785342606,0.82863134,0.021896066482628,1.6596338969555,0.839650028082655,-0.252139966946513,"Polyketides","Cyclic polyketides","2-pyrone derivatives","Musacin D",NA,"COc1cccc(OC)c1O","CC=CC(C1C=CC(=O)O1)O",NA,NA,NA,NA,"KLIDCXVFHGNTTM","InChI=1S/C8H10O3/c1-10-6-4-3-5-7(11-2)8(6)9/h3-5,9H,1-2H3","KLIDCXVFHGNTTM-UHFFFAOYSA-N","InChI=1S/C8H10O3/c1-2-3-6(9)7-4-5-8(10)11-7/h2-7,9H,1H3","SMKPKIFBQCUYGS"
"708_711.25_6.9",708,711.253677345421,6.894291,0.0220815799135267,1.65596985652348,0.799868092132975,-0.322165993032813,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","3-[2,2-diamino-1-(6-{[14,15-dimethoxy-3-({1H,5H-pyrrolo[3,4-b]pyrrol-5-yl}methyl)-8,17-dioxatetracyclo[8.7.0.0²,⁷.0¹¹,¹⁶]heptadeca-2,4,6,11(16),12,14-hexaen-5-yl]oxy}-3,4,5-trihydroxyoxan-2-yl)ethoxy]-3-oxopropanoic acid",NA,NA,"COC1=C(C2=C(C=C1)C3COC4=CC(=CC(=C4C3O2)CN5C=C6C=CNC6=C5)OC7C(C(C(C(O7)C(C(N)N)OC(=O)CC(=O)O)O)O)O)OC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C34H38N4O13/c1-45-20-4-3-17-18-13-47-21-8-16(48-34-27(44)25(42)26(43)31(51-34)32(33(35)36)49-23(41)9-22(39)40)7-15(11-38-10-14-5-6-37-19(14)12-38)24(21)28(18)50-29(17)30(20)46-2/h3-8,10,12,18,25-28,31-34,37,42-44H,9,11,13,35-36H2,1-2H3,(H,39,40)","JFNYSUCWSKPXNW"
"557_165.08_6.1",557,165.075790321243,6.0613112,0.02243546746933,1.64906487700074,0.819818351946246,-0.286623809274884,"Fatty acids","Fatty acyls","Fatty alcohols","G-Ol","C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O","CC(O)C(O)C(O)C(O)C=O","C(C(C(C(C(CO)O)O)O)O)O","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1",NA,"FBPFZTCFMRRESA-KVTDHHQDSA-N","FBPFZTCFMRRESA","PNNNRSAQSRJVSB","InChI=1S/C6H12O5/c1-3(8)5(10)6(11)4(9)2-7/h2-6,8-11H,1H3","PNNNRSAQSRJVSB-UHFFFAOYSA-N","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2","FBPFZTCFMRRESA"
"700_605.22_6.9",700,605.220544657533,6.8890276,0.0232909011644877,1.63281370754978,0.816006606378768,-0.293347262603207,"Terpenoids","Monoterpenoids","Secoiridoid monoterpenoids","2-(4-{4-[(4-hydroxy-3,5-dimethoxyphenyl)methyl]-3-(hydroxymethyl)oxolan-2-yl}-2,6-dimethoxyphenoxy)-6-(hydroxymethyl)oxane-3,4,5-triol",NA,"COc1cc([C@H]2c3c(cc(OC)c(O)c3OC)C[C@@H](CO)[C@@H]2CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O","COC1=CC(=CC(=C1O)OC)CC2COC(C2CO)C3=CC(=C(C(=C3)OC)OC4C(C(C(C(O4)CO)O)O)O)OC",NA,NA,NA,NA,"PQQRNPDHSJDAGV","InChI=1S/C28H38O13/c1-36-16-7-13(8-17(37-2)22(16)31)20-15(11-40-28-26(35)25(34)23(32)19(10-30)41-28)14(9-29)5-12-6-18(38-3)24(33)27(39-4)21(12)20/h6-8,14-15,19-20,23,25-26,28-35H,5,9-11H2,1-4H3/t14-,15-,19+,20+,23+,25-,26+,28+/m0/s1","PQQRNPDHSJDAGV-HQSXISOASA-N","InChI=1S/C28H38O13/c1-35-17-6-13(7-18(36-2)22(17)31)5-15-12-39-26(16(15)10-29)14-8-19(37-3)27(20(9-14)38-4)41-28-25(34)24(33)23(32)21(11-30)40-28/h6-9,15-16,21,23-26,28-34H,5,10-12H2,1-4H3","OSPNTYPNEPEMIS"
"558_183.09_6.1",558,183.08633311459,6.060606,0.0243372102599143,1.61372920581683,0.825674929865287,-0.276354193845377,"Fatty acids","Fatty acyls","Fatty alcohols","G-Ol","C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO|O=C[C@@H](O)[C@H](O)[C@H](O)CO|O[C@H]1[C@H](O)[C@H](O)OC[C@H]1O","C(C(C(C(C(CO)O)O)O)O)O","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1",NA,"FBPFZTCFMRRESA-JGWLITMVSA-N","FBPFZTCFMRRESA","FBPFZTCFMRRESA|PYMYPHUHKUWMLA|SRBFZHDQGSBBOR","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1|InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h1,3-5,7-10H,2H2/t3-,4-,5+/m1/s1|InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2-,3-,4+,5-/m1/s1","FBPFZTCFMRRESA-KVTDHHQDSA-N|PYMYPHUHKUWMLA-WDCZJNDASA-N|SRBFZHDQGSBBOR-SQOUGZDYSA-N","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2","FBPFZTCFMRRESA"
"450_188.09_4.9",450,188.091705458685,4.8711357,0.0245185623494228,1.61050499834681,0.813249279189388,-0.298230456330277,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Dimethyl hexa-2,4-dienedioate",NA,NA,"COC(=O)C=CC=CC(=O)OC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H10O4/c1-11-7(9)5-3-4-6-8(10)12-2/h3-6H,1-2H3","PXYBXMZVYNWQAM"
"697_627.2_6.9",697,627.20245983262,6.888576,0.0247559878111569,1.60631973980814,0.788007824659341,-0.343718139645835,"Amino acids and Peptides","Oligopeptides","Linear peptides","Mirubactin",NA,"COc1cc([C@H]2c3c(cc(OC)c(O)c3OC)C[C@@H](CO)[C@@H]2CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O","C1=CC(=C(C(=C1)O)O)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN(C=O)OC(=O)C2=C(C(=CC=C2)O)O)C(=O)O",NA,NA,NA,NA,"PQQRNPDHSJDAGV","InChI=1S/C28H38O13/c1-36-16-7-13(8-17(37-2)22(16)31)20-15(11-40-28-26(35)25(34)23(32)19(10-30)41-28)14(9-29)5-12-6-18(38-3)24(33)27(39-4)21(12)20/h6-8,14-15,19-20,23,25-26,28-35H,5,9-11H2,1-4H3/t14-,15-,19+,20+,23+,25-,26+,28+/m0/s1","PQQRNPDHSJDAGV-HQSXISOASA-N","InChI=1S/C26H32N6O11/c27-26(28)29-11-3-7-16(30-22(38)14-5-1-9-18(34)20(14)36)23(39)31-17(24(40)41)8-4-12-32(13-33)43-25(42)15-6-2-10-19(35)21(15)37/h1-2,5-6,9-10,13,16-17,34-37H,3-4,7-8,11-12H2,(H,30,38)(H,31,39)(H,40,41)(H4,27,28,29)","JANBVBCLMZUUHR"
"546_282.15_5.9",546,282.154697805029,5.891229,0.0249163667537422,1.6035152852006,0.786411212027767,-0.3466442042598,"Fatty acids","Fatty amides","N-acyl amines","5-[Methyl(2,3,4,5-tetrahydroxypentyl)amino]pentane-1,2,3,4-tetrol",NA,NA,"CN(CC(C(C(CO)O)O)O)CC(C(C(CO)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H25NO8/c1-12(2-6(15)10(19)8(17)4-13)3-7(16)11(20)9(18)5-14/h6-11,13-20H,2-5H2,1H3","QTUVKQCMECDRDO"
"287_319.14_3.2",287,319.136346478104,3.208686,0.0251868288064523,1.59882650969747,0.832484063021798,-0.264505441225382,"Fatty acids","Monoterpenoids","N-acyl amines","3-(Diethylsulfamoyl)-3-methylpentane-2-sulfonic acid",NA,NA,"CCC(C)(C(C)S(=O)(=O)O)S(=O)(=O)N(CC)CC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H23NO5S2/c1-6-10(5,9(4)17(12,13)14)18(15,16)11(7-2)8-3/h9H,6-8H2,1-5H3,(H,12,13,14)","KLNFZQCSAYIPSC"
"445_147.07_4.9",445,147.065228120414,4.870326,0.0256545787173812,1.59083511264839,0.833940029503878,-0.261984454920268,"Carbohydrates","Saccharides","Monosaccharides","2-(1,2-dihydroxyethyl)oxolane-3,4-diol",NA,NA,"C1C(C(C(O1)C(CO)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H12O5/c7-1-3(8)6-5(10)4(9)2-11-6/h3-10H,1-2H2","JNYAEWCLZODPBN"
"446_165.08_4.9",446,165.075812947974,4.8707967,0.0266259760711664,1.57469446263108,0.839105861928371,-0.253075261761407,"Fatty acids","Fatty acyls","Fatty alcohols","G-Ol","C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O","CC(O)C(O)C(O)C(O)C=O","C(C(C(C(C(CO)O)O)O)O)O","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1",NA,"FBPFZTCFMRRESA-KVTDHHQDSA-N","FBPFZTCFMRRESA","PNNNRSAQSRJVSB","InChI=1S/C6H12O5/c1-3(8)5(10)6(11)4(9)2-7/h2-6,8-11H,1H3","PNNNRSAQSRJVSB-UHFFFAOYSA-N","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2","FBPFZTCFMRRESA"
"261_435.17_2.7",261,435.165782271787,2.7197948,0.0276227031927235,1.55873382306956,0.721229143710879,-0.471470399950646,"Carbohydrates","Nucleosides","Purine nucleosides","5-[[9-[3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]purin-6-yl]amino]pentane-1-sulfonic acid",NA,NA,"C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)NCCCCCS(=O)(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H23N5O7S/c21-6-9-11(22)12(23)15(27-9)20-8-19-10-13(17-7-18-14(10)20)16-4-2-1-3-5-28(24,25)26/h7-9,11-12,15,21-23H,1-6H2,(H,16,17,18)(H,24,25,26)","WOUMMLCAIIQWOQ"
"554_196.06_6",554,196.063783899745,6.0353026,0.0279209781271414,1.55406937158687,0.844415481371922,-0.243975065830722,"Amino acids and Peptides","Small peptides","Aminoacids","N,N-Bis(2-hydroxyethyl)-2-aminoethanesulfonic acid",NA,NA,"C(CO)N(CCO)CCS(=O)(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H15NO5S/c8-4-1-7(2-5-9)3-6-13(10,11)12/h8-9H,1-6H2,(H,10,11,12)","AJTVSSFTXWNIRG"
"565_205.07_6.2",565,205.068330540229,6.165857,0.0286150732115998,1.54340513861273,0.800651462475726,-0.320753745871373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310_247.08_3.8",310,247.078858829489,3.8161004,0.0287154806298242,1.54188391025053,0.82790802554414,-0.272457591005255,"Amino acids and Peptides","Small peptides","Aminoacids","(Benzylsulfonylamino)methyl-trihydroxyboranuide",NA,NA,"[B-](CNS(=O)(=O)CC1=CC=CC=C1)(O)(O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H13BNO5S/c11-9(12,13)7-10-16(14,15)6-8-4-2-1-3-5-8/h1-5,10-13H,6-7H2/q-1","QZYOTSAVZBJVCP"
"687_605.22_6.7",687,605.220353240897,6.745613,0.0320033993967307,1.49480388852913,0.779507534884861,-0.359365126501206,"Amino acids and Peptides","Oligopeptides","Linear peptides","Mirubactin",NA,"COc1cc([C@H]2c3c(cc(OC)c(O)c3OC)C[C@@H](CO)[C@@H]2CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O","C1=CC(=C(C(=C1)O)O)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN(C=O)OC(=O)C2=C(C(=CC=C2)O)O)C(=O)O",NA,NA,NA,NA,"PQQRNPDHSJDAGV","InChI=1S/C28H38O13/c1-36-16-7-13(8-17(37-2)22(16)31)20-15(11-40-28-26(35)25(34)23(32)19(10-30)41-28)14(9-29)5-12-6-18(38-3)24(33)27(39-4)21(12)20/h6-8,14-15,19-20,23,25-26,28-35H,5,9-11H2,1-4H3/t14-,15-,19+,20+,23+,25-,26+,28+/m0/s1","PQQRNPDHSJDAGV-HQSXISOASA-N","InChI=1S/C26H32N6O11/c27-26(28)29-11-3-7-16(30-22(38)14-5-1-9-18(34)20(14)36)23(39)31-17(24(40)41)8-4-12-32(13-33)43-25(42)15-6-2-10-19(35)21(15)37/h1-2,5-6,9-10,13,16-17,34-37H,3-4,7-8,11-12H2,(H,30,38)(H,31,39)(H,40,41)(H4,27,28,29)","JANBVBCLMZUUHR"
"448_129.05_4.9",448,129.05477878273,4.871246,0.0323391413178074,1.49027151584238,0.840688157881227,-0.250357343763558,"Polyketides","Cyclic polyketides","2-pyrone derivatives","4-methoxy-5,6-dihydro-2H-pyran-2-one",NA,"C=CC(=O)OCC1CO1","COC1=CC(=O)OCC1",NA,NA,NA,NA,"RPQRDASANLAFCM","InChI=1S/C6H8O3/c1-2-6(7)9-4-5-3-8-5/h2,5H,1,3-4H2","RPQRDASANLAFCM-UHFFFAOYSA-N","InChI=1S/C6H8O3/c1-8-5-2-3-9-6(7)4-5/h4H,2-3H2,1H3","MEZHTUKDGVTUCD"
"658_261.09_6.6",658,261.087836288417,6.6234703,0.0325511799152064,1.4874332645036,1.22901677226063,0.297504604150064,NA,NA,NA,NA,"C1CN(CCN1CCO)CCS(=O)(=O)O",NA,NA,"InChI=1S/C8H18N2O4S/c11-7-5-9-1-3-10(4-2-9)6-8-15(12,13)14/h11H,1-8H2,(H,12,13,14)",NA,"JKMHFZQWWAIEOD-UHFFFAOYSA-N","JKMHFZQWWAIEOD",NA,NA,NA,NA,NA
"449_183.09_4.9",449,183.086394402051,4.871246,0.0352610943543988,1.45270421317392,0.844334506386354,-0.24411341930051,"Fatty acids","Fatty acyls","Fatty alcohols","G-Ol","C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO|O=C[C@@H](O)[C@H](O)[C@H](O)CO|O[C@H]1[C@H](O)[C@H](O)OC[C@H]1O","C(C(C(C(C(CO)O)O)O)O)O","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1",NA,"FBPFZTCFMRRESA-JGWLITMVSA-N","FBPFZTCFMRRESA","FBPFZTCFMRRESA|PYMYPHUHKUWMLA|SRBFZHDQGSBBOR","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1|InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h1,3-5,7-10H,2H2/t3-,4-,5+/m1/s1|InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2-,3-,4+,5-/m1/s1","FBPFZTCFMRRESA-KVTDHHQDSA-N|PYMYPHUHKUWMLA-WDCZJNDASA-N|SRBFZHDQGSBBOR-SQOUGZDYSA-N","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2","FBPFZTCFMRRESA"
"163_283.17_0.9",163,283.165034506381,0.9338987,0.0354195698644813,1.45075671718932,0.834543780067776,-0.260940359703413,"Fatty acids","Fatty amides","Pyrrolidine alkaloids","3-[(2-Phenoxyacetyl)-propylamino]propanoic acid",NA,"NCCCCNC(=O)C=Cc1ccc(O)c(O)c1","CCCN(CCC(=O)O)C(=O)COC1=CC=CC=C1",NA,NA,NA,NA,"KTZNZCYTXQYEHT","InChI=1S/C13H18N2O3/c14-7-1-2-8-15-13(18)6-4-10-3-5-11(16)12(17)9-10/h3-6,9,16-17H,1-2,7-8,14H2,(H,15,18)","KTZNZCYTXQYEHT-UHFFFAOYSA-N","InChI=1S/C14H19NO4/c1-2-9-15(10-8-14(17)18)13(16)11-19-12-6-4-3-5-7-12/h3-7H,2,8-11H2,1H3,(H,17,18)","BNFLNPYDTFCCHC"
