"feature_id_full","feature_id","feature_mz","feature_rt","Pt_0m_vs_Pt_20m_p_value","Pt_0m_vs_wt_0m_p_value","Pt_0m_vs_wt_20m_p_value","Pt_20m_vs_wt_0m_p_value","Pt_20m_vs_wt_20m_p_value","wt_0m_vs_wt_20m_p_value","Pt_0m_vs_Pt_20m_p_value_minus_log10","Pt_0m_vs_wt_0m_p_value_minus_log10","Pt_0m_vs_wt_20m_p_value_minus_log10","Pt_20m_vs_wt_0m_p_value_minus_log10","Pt_20m_vs_wt_20m_p_value_minus_log10","wt_0m_vs_wt_20m_p_value_minus_log10","wt_0m_vs_wt_20m_fold_change","Pt_20m_vs_wt_20m_fold_change","Pt_0m_vs_wt_20m_fold_change","Pt_20m_vs_wt_0m_fold_change","Pt_0m_vs_wt_0m_fold_change","Pt_0m_vs_Pt_20m_fold_change","wt_0m_vs_wt_20m_fold_change_log2","Pt_20m_vs_wt_20m_fold_change_log2","Pt_0m_vs_wt_20m_fold_change_log2","Pt_20m_vs_wt_0m_fold_change_log2","Pt_0m_vs_wt_0m_fold_change_log2","Pt_0m_vs_Pt_20m_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"68_376.26_0.5",68,376.25915551679,0.5249083,0.892184741276401,0.415243240469844,0.146810198993044,0.151075039748362,0.0448564533219464,0.885014419141605,0.0495452086175219,0.381697428474499,0.833243772672394,0.820807282815121,1.34817506788189,0.0530496534800061,0.920525580350297,0.734894770584202,0.783362610862044,0.798342584140404,0.850994939829856,1.06595208214547,-0.119470281914305,-0.444390409325995,-0.352247823391108,-0.32492012741169,-0.232777541476803,0.0921425859348873,"Alkaloids","Anthranilic acid alkaloids","N-acyl amines","1,3,5-Tris(2,2-dimethylpropionylamino)benzene",NA,"CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1|COc1cc(CNC(=O)CCCCCC(C)C)ccc1O","CC(C)(C)C(=O)NC1=CC(=CC(=C1)NC(=O)C(C)(C)C)NC(=O)C(C)(C)C",NA,NA,NA,NA,"RGOVYLWUIBMPGK|VQEONGKQWIFHMN","InChI=1S/C17H27NO3/c1-3-4-5-6-7-8-9-17(20)18-13-14-10-11-15(19)16(12-14)21-2/h10-12,19H,3-9,13H2,1-2H3,(H,18,20)|InChI=1S/C17H27NO3/c1-13(2)7-5-4-6-8-17(20)18-12-14-9-10-15(19)16(11-14)21-3/h9-11,13,19H,4-8,12H2,1-3H3,(H,18,20)","RGOVYLWUIBMPGK-UHFFFAOYSA-N|VQEONGKQWIFHMN-UHFFFAOYSA-N","InChI=1S/C21H33N3O3/c1-19(2,3)16(25)22-13-10-14(23-17(26)20(4,5)6)12-15(11-13)24-18(27)21(7,8)9/h10-12H,1-9H3,(H,22,25)(H,23,26)(H,24,27)","CPEULHAPWXMDDV"
"310_247.08_3.8",310,247.078858829489,3.8161004,0.911592400107342,0.0227329443316876,0.687267226799122,0.0708405616472791,0.966322936117189,0.151234382435145,0.0401993041643284,1.64334431156085,0.162874365474986,1.14971800423878,0.0148777121599984,0.820349462774248,1.2817280228225,0.957974993344816,0.903859776489315,0.747408948144282,0.70518843342359,0.943510825197476,0.3580901607453,-0.0619400980577326,-0.145829122528888,-0.420030258803033,-0.503919283274188,-0.0838890244711559,"Amino acids and Peptides","Small peptides","Aminoacids","(Benzylsulfonylamino)methyl-trihydroxyboranuide",NA,NA,"[B-](CNS(=O)(=O)CC1=CC=CC=C1)(O)(O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H13BNO5S/c11-9(12,13)7-10-16(14,15)6-8-4-2-1-3-5-8/h1-5,10-13H,6-7H2/q-1","QZYOTSAVZBJVCP"
"288_463.29_3.2",288,463.291793148436,3.2405224,0.912804084932439,0.0135356207744932,0.362635877470233,0.0423484705974129,0.72264851218656,0.237163977918666,0.0396224250538562,1.86852182169956,0.440529231082906,1.37316226946782,0.141072887124855,0.624951273904584,1.22361819645974,0.912644456156766,0.865827583382915,0.745857211667246,0.707596197807444,0.948701958952337,0.291153466525779,-0.131875163748125,-0.207848332480023,-0.423028630273904,-0.499001799005801,-0.0759731687318976,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","tert-butyl N-[(2S)-1-[3-[(1-amino-1,2-dioxohexan-3-yl)carbamoyl]-2-azabicyclo[2.2.1]heptan-2-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",NA,"COC(=O)[C@]1(C)CC[C@]2(C)CC(C)=C3C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1","CCCC(C(=O)C(=O)N)NC(=O)C1C2CCC(C2)N1C(=O)C(C(C)(C)C)NC(=O)OC(C)(C)C",NA,NA,NA,NA,"CMKHWUBEVSIFHL","InChI=1S/C30H38O4/c1-17-15-27(3)10-11-28(4,26(33)34-7)16-23(27)30(6)13-12-29(5)20(24(17)30)9-8-19-18(2)25(32)22(31)14-21(19)29/h8-9,14,23,32H,10-13,15-16H2,1-7H3/t23-,27-,28-,29-,30+/m1/s1","CMKHWUBEVSIFHL-HVZOYMJXSA-N","InChI=1S/C24H40N4O6/c1-8-9-15(17(29)19(25)30)26-20(31)16-13-10-11-14(12-13)28(16)21(32)18(23(2,3)4)27-22(33)34-24(5,6)7/h13-16,18H,8-12H2,1-7H3,(H2,25,30)(H,26,31)(H,27,33)","FAQHGIFJDSUBTD"
"221_954.62_1.8",221,954.615005850797,1.8498733,0.928606802656291,0.0292074200293461,0.835111200677932,0.0828084631522289,0.995234768596542,0.122008276082743,0.0321681391651407,1.53450680374209,0.078255691432156,1.08192527538317,0.00207446028000261,0.913610709200981,0.773257729144379,1.02895748025392,1.11215835887019,1.33067855835399,1.4382764205937,1.08085939430241,-0.370978745955251,0.0411833667855947,0.1533622262724,0.412162112740846,0.524340972227652,0.112178859486806,"Fatty acids","Glycerolipids","Glycosyldiacylglycerols","[2-[[2-[(3-amino-3-methylbutanoyl)oxymethyl]-2-[[(E)-3-(aziridin-1-yl)but-2-enoyl]oxymethyl]-3-[3-(aziridin-1-yl)-3-methylbutanoyl]oxypropoxy]methyl]-3-[3-(aziridin-1-yl)-3-methylbutanoyl]oxy-2-[[3-(aziridin-1-yl)-3-methylbutanoyl]oxymethyl]propyl] 3-amino-3-methylbutanoate",NA,"CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","CC(=CC(=O)OCC(COCC(COC(=O)CC(C)(C)N)(COC(=O)CC(C)(C)N1CC1)COC(=O)CC(C)(C)N2CC2)(COC(=O)CC(C)(C)N)COC(=O)CC(C)(C)N3CC3)N4CC4",NA,NA,NA,NA,"KDYAPQVYJXUQNY","InChI=1S/C51H84O15/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-42(53)61-36-39(64-43(54)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2)37-62-50-49(60)47(58)45(56)41(66-50)38-63-51-48(59)46(57)44(55)40(35-52)65-51/h5-8,11-14,17-20,39-41,44-52,55-60H,3-4,9-10,15-16,21-38H2,1-2H3/b7-5-,8-6-,13-11-,14-12-,19-17-,20-18-/t39-,40-,41-,44+,45+,46+,47+,48-,49-,50-,51+/m1/s1","KDYAPQVYJXUQNY-OPHDRXFHSA-N","InChI=1S/C47H80N6O13/c1-34(50-12-13-50)20-35(54)61-28-46(29-62-36(55)21-41(2,3)48,31-64-38(57)23-43(6,7)51-14-15-51)26-60-27-47(30-63-37(56)22-42(4,5)49,32-65-39(58)24-44(8,9)52-16-17-52)33-66-40(59)25-45(10,11)53-18-19-53/h20H,12-19,21-33,48-49H2,1-11H3","WTIBHCJUTADODS"
"217_408.25_1.9",217,408.249235064229,1.8913196,0.936322918033333,0.0114669171649564,0.381522580166975,0.0316402281012088,0.703923179326192,0.193949242445654,0.0285743464178441,1.94055332474959,0.418479753510626,1.49976039424076,0.152474733777124,0.712311912389343,1.23402032648211,0.912381793059516,0.871642639004703,0.739357183572897,0.706343826190891,0.955348567491465,0.303366158404199,-0.132290437501701,-0.198191322967718,-0.4356565959059,-0.501557481371917,-0.0659008854660174,"Amino acids and Peptides","Oligopeptides","Tripeptides","2-((3-Aziridin-1-ylpropionyl)methyl)-2-ethylpropane-1,3-diyl bis(aziridine-1-propionate)",NA,"C/C=C(\C)C(=O)OC1CC2C(O)C(OC(=O)C(C)C)C(C1)N2C","CCC(COC(=O)CCN1CC1)(COC(=O)CCN2CC2)COC(=O)CCN3CC3",NA,NA,NA,NA,"RZKWUOOSGIFSGP","InChI=1S/C17H27NO5/c1-6-10(4)17(21)22-11-7-12-14(19)15(13(8-11)18(12)5)23-16(20)9(2)3/h6,9,11-15,19H,7-8H2,1-5H3/b10-6+","RZKWUOOSGIFSGP-UXBLZVDNSA-N","InChI=1S/C21H35N3O6/c1-2-21(15-28-18(25)3-6-22-9-10-22,16-29-19(26)4-7-23-11-12-23)17-30-20(27)5-8-24-13-14-24/h2-17H2,1H3","KDRBAEZRIDZKRP"
"362_1406.46_4.1",362,1406.45602575362,4.0784106,0.938212172741273,0.0876069194174919,0.997983961070784,0.0327294114125189,0.977654282723112,0.0651533612879379,0.0276989366413979,1.05746159079359,0.000876438346323492,1.48506180473152,0.00981469291102964,1.1860631739476,1.30998561884264,0.967615385792701,1.01493867572907,0.738645807919312,0.774770853305827,1.04890712842231,0.389550973794564,-0.0474943854802779,0.0213925600268869,-0.437045359274842,-0.368158413767677,0.0688869455071647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279_527.28_3.1",279,527.284442450265,3.1149716,0.949338755131455,0.0158079327946348,0.403154364109721,0.0401623733351433,0.702260216999006,0.239077169577587,0.0225787894350236,1.80112491909889,0.394528634640488,1.39618063112446,0.153501933644345,0.621461894398135,1.23584826503636,0.906084415336797,0.866285249491546,0.733168011778644,0.70096408596411,0.956075653469377,0.305501622920673,-0.142282629699163,-0.207085942607792,-0.447784252619837,-0.512587565528466,-0.0648033129086294,"Amino acids and Peptides","Oligopeptides","Linear peptides","Cbz-Val-Leu-Ala((S)-2-oxopyrrolidin-3-yl)-ol",NA,NA,"CC(C)CC(C(=O)NC(CC1CCNC1=O)CO)NC(=O)C(C(C)C)NC(=O)OCC2=CC=CC=C2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H40N4O6/c1-16(2)12-21(24(33)28-20(14-31)13-19-10-11-27-23(19)32)29-25(34)22(17(3)4)30-26(35)36-15-18-8-6-5-7-9-18/h5-9,16-17,19-22,31H,10-15H2,1-4H3,(H,27,32)(H,28,33)(H,29,34)(H,30,35)","GLZAWCKOCLSXEU"
"382_1093.59_4.1",382,1093.59419860544,4.1462913,0.950216360171424,0.648638101421664,0.255652013601839,0.359646503860096,0.505609669948074,0.0370222760606832,0.022177496468901,0.187997544174958,0.592350782273555,0.444124157138944,0.29618462862415,1.43153688514525,1.42554121162551,1.15724239570107,1.22878420672329,0.811791610276558,0.861977329523949,1.06182093854147,0.511509747412185,0.210691082638098,0.297231578668118,-0.300818664774088,-0.214278168744068,0.0865404960300205,"Amino acids and Peptides","Oligopeptides","Lipopeptides","cyclo[Gly-Ser-DL-Ser-bAla(2S-Me,3R-Ph)-Leu(3R-OH)-Leu-D-Lys(Cbz)-Ile-aThr]",NA,NA,"CCC(C)C1C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCNC(=O)OCC2=CC=CC=C2)CC(C)C)C(C(C)C)O)C)C3=CC=CC=C3)CO)CO)C(C)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C54H82N10O15/c1-9-31(6)41-52(76)63-43(33(8)67)51(75)56-25-40(68)57-38(26-65)49(73)60-39(27-66)50(74)62-42(35-20-14-11-15-21-35)32(7)46(70)64-44(45(69)30(4)5)53(77)59-37(24-29(2)3)48(72)58-36(47(71)61-41)22-16-17-23-55-54(78)79-28-34-18-12-10-13-19-34/h10-15,18-21,29-33,36-39,41-45,65-67,69H,9,16-17,22-28H2,1-8H3,(H,55,78)(H,56,75)(H,57,68)(H,58,72)(H,59,77)(H,60,73)(H,61,71)(H,62,74)(H,63,76)(H,64,70)","LUPRTPCNLWIEDC"
"715_365.11_7",715,365.1059422992,6.9993205,0.955130263791106,0.0728666791085804,0.377511178965958,0.0301961232764579,0.182756200567045,0.710752084933346,0.0199373938741607,1.13747102295062,0.423070183395468,1.52004881027843,0.738127879342088,0.148281857668165,1.1969870495634,0.749316072337171,0.795897673004024,0.626001820663377,0.66491753047314,1.06216548982002,0.259407543566517,-0.416353698223326,-0.32934513665521,-0.675761241789844,-0.588752680221727,0.0870085615681166,"Amino acids and Peptides","Small peptides","N-acyl amines","Lykurim",NA,NA,"CS(=O)(=O)OCCNCC(C(CNCCOS(=O)(=O)C)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H24N2O8S2/c1-21(15,16)19-5-3-11-7-9(13)10(14)8-12-4-6-20-22(2,17)18/h9-14H,3-8H2,1-2H3","BYZJBHCTZJGJFV"
"222_155.12_1.9",222,155.117842261347,1.8672887,0.955567744482458,0.022429577955371,0.568316748287826,0.0543464672149447,0.847628914620919,0.205213162268914,0.0197385184342001,1.64917889821275,0.245409545113451,1.26482868191663,0.0717942368997438,0.687794787237441,1.2456488246921,0.929410426378374,0.890090367349938,0.746125559591889,0.714559633265779,0.957693546454332,0.316897398791532,-0.105612265403475,-0.167976280258567,-0.422509664195008,-0.484873679050099,-0.0623640148550918,"Fatty acids","Fatty amides","Aminoacids","1-[4-(2-hydroxyethyl)-1-piperazinyl]Ethanone",NA,NA,"CC(=O)N1CCN(CC1)CCO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H16N2O2/c1-8(12)10-4-2-9(3-5-10)6-7-11/h11H,2-7H2,1H3","MRGOMLFEVPNISR"
"299_201.16_3.5",299,201.15983414387,3.5225582,0.957060904189953,0.0555340633107473,0.713034708125243,0.0231809334019786,0.428688221967545,0.303850116362832,0.019060424279586,1.25544054894999,0.146889329642665,1.63486908074657,0.367858448387595,0.517340592998659,1.23015167909007,0.861988370770921,0.901714167168611,0.700717143603401,0.733010556743376,1.04608623241884,0.298836212458586,-0.214259689081451,-0.149257906373038,-0.513095901540037,-0.448094118831625,0.0650017827084123,"Amino acids and Peptides","Small peptides","N-acyl amines","1,4,10-Trioxa-7,13-diazacyclopentadecane",NA,NA,"C1COCCNCCOCCOCCN1",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H22N2O3/c1-5-13-6-2-12-4-8-15-10-9-14-7-3-11-1/h11-12H,1-10H2","STHIZMRUXPMSCW"
"302_217.15_3.7",302,217.154772996122,3.714289,0.960597842413292,0.619266134102662,0.0339417125246482,0.876617438842642,0.0784489441364201,0.255843862163403,0.0174583931593236,0.208122669666667,1.46926624919448,0.0571898940313664,1.10541289731366,0.592024997533136,1.27699971178383,1.4275625756785,1.54651680128235,1.11790360052967,1.21105493369457,1.08332680306313,0.352758199427417,0.513553985968091,0.629022506880179,0.160795786540674,0.276264307452762,0.115468520912088,"Amino acids and Peptides","Small peptides","Aminoacids","Unii-Q2L6gjl8MX",NA,NA,"C1CCC(CC1)(CC(=O)N)CC(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H17NO3/c11-8(12)6-10(7-9(13)14)4-2-1-3-5-10/h1-7H2,(H2,11,12)(H,13,14)","QJGSJXLCJRXTRY"
"228_285.18_2",228,285.180637093893,2.0058987,0.962858222355022,0.00841513097621394,0.477459970404143,0.0193517042294953,0.749791139335112,0.10895183915052,0.0164376565741945,2.07493912011545,0.3210630332139,1.71328078233116,0.125059696163874,0.9627654342917,1.27975118225049,0.919496438090216,0.885678953995876,0.718496259931751,0.692071213748264,0.963221734534851,0.355863339110023,-0.121084108895646,-0.175144257748646,-0.476947448005669,-0.531007596858668,-0.0540601488529998,"Amino acids and Peptides","Small peptides","N-acyl amines","Collacyclumin B",NA,NA,"CC(=O)CC(C)(C)NC(=O)C(=O)NC(C)(C)CC(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C14H24N2O4/c1-9(17)7-13(3,4)15-11(19)12(20)16-14(5,6)8-10(2)18/h7-8H2,1-6H3,(H,15,19)(H,16,20)","YLSPVSWMAHXPCB"
"523_433.22_5.4",523,433.221262494597,5.4009314,0.973278897110071,0.00385111517726622,0.27465156078245,0.00798191662211722,0.47489534327269,0.104426000432131,0.0117626930101197,2.41441349251641,0.561217928638692,2.09789281310217,0.323402089000609,0.981191355372654,1.27346763369787,0.888170384136338,0.860708232977709,0.697442448189506,0.675877588249653,0.96908008682891,0.348762292712253,-0.17109162915764,-0.21640382610691,-0.519853921869893,-0.565166118819163,-0.0453121969492702,"Amino acids and Peptides","Small peptides","Tripeptides","1-({3-[4-(4-fluorophenyl)piperazin-1-yl]-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl}methyl)-3-(propan-2-yl)urea",NA,NA,"CC(C)NC(=O)NCC1C(C(C(O1)CO)O)N2CCN(CC2)C3=CC=C(C=C3)F",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H31FN4O4/c1-13(2)23-20(28)22-11-16-18(19(27)17(12-26)29-16)25-9-7-24(8-10-25)15-5-3-14(21)4-6-15/h3-6,13,16-19,26-27H,7-12H2,1-2H3,(H2,22,23,28)","YJTQBPSZBVAHBL"
"574_639.38_6.4",574,639.384551029622,6.373376,0.974259146406411,0.0245738817494481,0.586724553150687,0.0509269163592585,0.819996574575948,0.211608250681472,0.0113255083321029,1.60952623590046,0.231565737120748,1.29305261969467,0.086187961818565,0.674467403009354,1.25812041897046,0.921240245463807,0.887627101567482,0.732235350108755,0.705518397272212,0.963513161673259,0.331270014059177,-0.118350656549936,-0.171974377442457,-0.449620670609112,-0.503244391501634,-0.0536237208925214,"Amino acids and Peptides","Oligopeptides","Linear peptides","15-[(4-hydroxyphenyl)methyl]-12-(3-methylbutan-2-yl)-6-(2-methylpropyl)-9-(propan-2-yl)-icosahydropyrrolo[1,2-a]1,4,7,10,13,16-hexaazacyclooctadecane-1,4,7,10,13,16-hexone",NA,NA,"CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NCC(=O)N1)CC3=CC=C(C=C3)O)C(C)C(C)C)C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C34H52N6O7/c1-18(2)15-24-30(43)38-28(20(5)6)32(45)39-29(21(7)19(3)4)33(46)37-25(16-22-10-12-23(41)13-11-22)34(47)40-14-8-9-26(40)31(44)35-17-27(42)36-24/h10-13,18-21,24-26,28-29,41H,8-9,14-17H2,1-7H3,(H,35,44)(H,36,42)(H,37,46)(H,38,43)(H,39,45)","LFELFTJBYYSIJD"
"398_996.68_4.2",398,996.68007829376,4.190885,0.974762891479255,0.108991575456296,0.68869987669311,0.210185524574725,0.451781035553988,0.0160052731418679,0.0111010124505367,0.962607069712966,0.161969994772058,0.677397197031817,0.34507200344469,1.79573690989887,0.713143192311079,0.8548489477214,0.889959199317846,1.19870589376461,1.24793899586107,1.04107187789145,-0.48773630980898,-0.226258577374931,-0.168188898461237,0.261477732434049,0.319547411347743,0.0580696789136937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447_200.11_4.9",447,200.112966573059,4.8707967,0.97552669428888,0.0305168827184672,0.877859285748542,0.0621995150819507,0.986747604498041,0.108674637570559,0.0107608420831592,1.51545983137613,0.0565750926594133,1.20621300112998,0.0057939192567895,0.963871799504909,1.29126431476391,0.971025349987706,0.937402832634833,0.751995806656551,0.725957359710837,0.96537421257509,0.368784342681378,-0.0424191351603408,-0.093258940541887,-0.411203477841719,-0.462043283223265,-0.0508398053815461,"Fatty acids","Fatty acyls","Fatty alcohols","G-Ol","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO",NA,"C(C(C(C(C(CO)O)O)O)O)O","\"\"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1\"\"",NA,"FBPFZTCFMRRESA-KVTDHHQDSA-N","FBPFZTCFMRRESA",NA,NA,NA,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2","FBPFZTCFMRRESA"
"676_283.07_6.7",676,283.069900750104,6.679079,0.980590516734963,0.119252744333948,0.650226741236895,0.0632453126482306,0.852841703138074,0.0156856163186073,0.0085123111200172,0.923531617861213,0.186935173669776,1.19897165618286,0.0691315712162833,1.80449841234962,0.71032470036132,0.917535098684821,0.883064017774883,1.29171222430826,1.24318359945205,0.96243077680696,-0.493449441370971,-0.12416474812496,-0.17941006496547,0.369284693246011,0.314039376405501,-0.0552453168405101,NA,NA,NA,NA,"Cc1cc(O)c2c(=O)c3c(C(=O)O)cc(O)cc3oc2c1",NA,NA,"InChI=1S/C15H10O6/c1-6-2-9(17)13-10(3-6)21-11-5-7(16)4-8(15(19)20)12(11)14(13)18/h2-5,16-17H,1H3,(H,19,20)","XSPSQSXYKJASKD-UHFFFAOYSA-N","XSPSQSXYKJASKD-UHFFFAOYSA-N","XSPSQSXYKJASKD",NA,NA,NA,NA,NA
"623_1271.87_6.5",623,1271.86611495449,6.5358815,0.980661355236369,0.082196381339642,0.956431085739237,0.0429952033226926,0.813581515186367,0.185988946503337,0.00848093853527155,1.08514730166699,0.0193463169711301,1.36657999294795,0.0895989272728202,0.730512865541502,1.20769929236742,0.93467405003659,0.961597746735168,0.773929450769468,0.796222828656442,1.0288054393909,0.272261279649864,-0.0974647548935531,-0.0564945794308257,-0.369726034543417,-0.328755859080689,0.0409701754627274,"Terpenoids","Glycerolipids","Triacylglycerols",NA,NA,NA,"CC(C)OCCOC1=C2CC3=CC(=CC4=C3OCCOCCOCCOCCOCCOC5=C(CC6=C(C(=CC(=C6)C(C)(C)C)C4)OCCOC(C)C)C=C(C=C5CC7=C(C(=CC(=C7)C(C)(C)C)CC1=CC(=C2)C(C)(C)C)OCCOC(C)C)C(C)(C)C)C(C)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C80H118O12/c1-53(2)85-32-35-90-73-60-38-56-43-66(76(7,8)9)45-58-40-62-49-69(79(16,17)18)51-64(74(62)91-36-33-86-54(3)4)42-65-52-70(80(19,20)21)50-63(75(65)92-37-34-87-55(5)6)41-59-46-67(77(10,11)12)44-57(39-61(73)48-68(47-60)78(13,14)15)72(59)89-31-29-84-27-25-82-23-22-81-24-26-83-28-30-88-71(56)58/h43-55H,22-42H2,1-21H3","HMFYQQLQZHGNIJ"
"538_205.07_5.8",538,205.068328891157,5.839932,0.981608969237143,0.0123892619818444,0.284790356619348,0.0237713399788789,0.460640878725204,0.284998745639754,0.00806148199213412,1.90695456341884,0.545474720575596,1.62394633661298,0.336637523998767,0.545157051440374,1.19393034303815,0.884642605156416,0.860233464134515,0.740949930885666,0.720505571493821,0.972407907012815,0.255718668524911,-0.176833369531059,-0.217199839910482,-0.432552038055969,-0.472918508435392,-0.0403664703794229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667_759.27_6.6",667,759.267737580319,6.6413755,0.983741472820707,0.0131203134843869,0.70934838937645,0.0244984157503301,0.886991717705841,0.0849884716466824,0.00711901912890285,1.88205578821395,0.149140413022801,1.61086199943693,0.0520804353784699,1.07063998063613,0.740548792582182,1.10497110983789,1.16546527192409,1.49209764556502,1.57378593226827,1.05474727940631,-0.433333301308004,0.144008649943886,0.220906016247695,0.57734195125189,0.654239317555698,0.0768973663038082,"Carbohydrates","Nucleosides","Pyrimidine nucleosides","Streptovirudin A1",NA,NA,"CC(C)CC=CC(=O)NC1C(C(C(OC1OC2C(C(C(C(O2)CO)O)O)NC(=O)C)CC(C3C(C(C(O3)N4CCC(=O)NC4=O)O)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C30H48N4O16/c1-11(2)5-4-6-16(38)32-19-23(43)20(40)14(47-29(19)50-28-18(31-12(3)36)22(42)21(41)15(10-35)48-28)9-13(37)26-24(44)25(45)27(49-26)34-8-7-17(39)33-30(34)46/h4,6,11,13-15,18-29,35,37,40-45H,5,7-10H2,1-3H3,(H,31,36)(H,32,38)(H,33,39,46)","VFVPUOZOQGGMBI"
"545_158.96_5.8",545,158.964079670213,5.842617,0.985248290601614,0.0227618160501156,0.289258392963229,0.0415505098992069,0.451912810946584,0.441795781723298,0.00645430995937067,1.64279309073566,0.538714030942381,1.3814236422757,0.344945346996863,0.3547784350989,1.1492709162772,0.886302503265328,0.864153342248444,0.771186750410691,0.751914391993555,0.975009479342231,0.200718922874133,-0.174128906857433,-0.210640756489165,-0.374847829731566,-0.411359679363298,-0.0365118496317319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524_534.37_5.4",524,534.365309916223,5.405283,0.98539970155387,0.00206238151412319,0.040301649434427,0.00367220230737564,0.072729102056124,0.355067834667475,0.00638757359503179,2.68563099271288,1.39467717902984,2.43507340084862,1.13829177437656,0.449688668332392,1.19922582316816,0.790291832675763,0.770129880950812,0.659001680424076,0.642189207464074,0.974487966481082,0.262103354572137,-0.339542596270988,-0.376826320765238,-0.601645950843125,-0.638929675337375,-0.03728372449425,"Amino acids and Peptides","Oligopeptides","Tripeptides","3-{[(1R,2S,5S)-3-[(2S)-2-{[tert-butyl(methyl)carbamoyl]amino}-3,3-dimethylbutanoyl]-6,6-dimethyl-3-azabicyclo[3.1.0]hexan-2-yl]formamido}-4-cyclobutyl-2-oxobutanamide",NA,NA,"CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)N(C)C(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C28H47N5O5/c1-26(2,3)21(31-25(38)32(9)27(4,5)6)24(37)33-14-16-18(28(16,7)8)19(33)23(36)30-17(20(34)22(29)35)13-15-11-10-12-15/h15-19,21H,10-14H2,1-9H3,(H2,29,35)(H,30,36)(H,31,38)","MXQJWXDHKUABDI"
